subject_id	predicate_id	object_id	row_sha256	source_record	record_sha256	verdict	direction_review	review_report	changed_fields	rationale
MIM:Proteose_Peptone_No_2	skos:exactMatch	kgmicrobe.ingredient:proteose_peptone_no_2	3736df1cd942d86f9abebcd3accfc681d00db7c779741f0f33c09c50ed5bdad7	data/ingredients/mapped/Proteose_Peptone_No_2.yaml	af94aaec0512002f2a0bc17f08a78937b0ed877ed419d232904e6553464890de	blocked_by_record_findings	unchanged	reports/yaml_record_review/Proteose_Peptone_No_2.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Protocatechualdehyde	skos:exactMatch	CHEBI:50205	7428c1c8ca8621c9ee49d458b15b5a5ef4e893190e79f44c66e662343ecfddbb	data/ingredients/mapped/Protocatechualdehyde.yaml	6603dd979836a82ee82e35fb1112a76eb0bd57a4a41b0e1a8f860dfcb8e97a8b	pass	unchanged	reports/yaml_record_review/Protocatechualdehyde.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Protocatechuate	skos:exactMatch	CHEBI:36241	877947b3f22d3c7943c7f6fc7fc15b1ead536c90c5f9b52e6734a21853cd532b	data/ingredients/mapped/Protocatechuate.yaml	fe11a356541481b410119c56c75dc2cf0eda5918943332c8e2cea499fd281cbf	pass	unchanged	reports/yaml_record_review/Protocatechuate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Protocatechuic_Acid	skos:exactMatch	CHEBI:36062	d33a0fae5cb49177ce63ec3fd0d657871594f762ca306a776eccee63aa07fb97	data/ingredients/mapped/Protocatechuic_Acid.yaml	11ff4bbf3d8ba1e49c76cd6a6400d37628018a097d7e99b9bdda3b92a6151c42	pass	unchanged	reports/yaml_record_review/Protocatechuic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Protoporphyrin	skos:exactMatch	CHEBI:15430	a651ebbea59f6804ba486e0cb12bd3c1050cc6a431c0da13428c82b6434c8a49	data/ingredients/mapped/Protoporphyrin.yaml	72242002c9e9cdcb6a7bff7850daef811465044f8a0faea0a62f7b5c38ed8941	pass	unchanged	reports/yaml_record_review/Protoporphyrin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pterin-6-Carboxylic_Acid	skos:exactMatch	CHEBI:88937	fd7f1a020340ffbf98f32f7b6bd461a3b889a87096c3d5d1f9818ae55fc294dd	data/ingredients/mapped/Pterin-6-Carboxylic_Acid.yaml	57676b63c1957f0814c48954a1a1aea4364ff5f6ff7e4f9366c998a206b66342	pass	unchanged	reports/yaml_record_review/Pterin-6-Carboxylic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pterostilbene	skos:exactMatch	CHEBI:8630	1e615c12cdeef0b6c45fdf4644bdb217639ccf7da0b7a42b43eaf1a98b2dd92b	data/ingredients/mapped/Pterostilbene.yaml	d764fee5231fccd9dc78383009ee835e32409452793b1a7b60850cc067247b6a	pass	unchanged	reports/yaml_record_review/Pterostilbene.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pullulan	skos:exactMatch	CHEBI:27941	a8dfcc971d82106edd20c113da6b3b7c2287f2efaba750cb6a304ea7c953c2f5	data/ingredients/mapped/Pullulan.yaml	1be95141fd3fd798818a38d2e6112d08c47c3d920586a177e9e9433e9c5f1f83	pass	unchanged	reports/yaml_record_review/Pullulan.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Purines	skos:exactMatch	CHEBI:26401	411ae986629e35e06cb6e4c506f4b1da3500a70b8de02c7a7d8f37f870b9ab66	data/ingredients/mapped/Purines.yaml	26972693e59c635235586957de7f47d834fcad1815c066ac2f978800427b02b0	pass	unchanged	reports/yaml_record_review/Purines.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Puromycin	skos:exactMatch	CHEBI:17939	2e422d4517ee5dc876fb1ddb41df56b56bfd68f708b6717b3a2663ceaf08345c	data/ingredients/mapped/Puromycin.yaml	0764979b75cc420da3c8bbed3e4f93bedb33b88a3f8126aec52b802d81188c2d	pass	unchanged	reports/yaml_record_review/Puromycin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Puromycin_Dihydrochloride	skos:exactMatch	CHEBI:8642	f03d29bef0f868529c288f485b99ee35e13cadf956f3b5e3fc0c271de8e79a89	data/ingredients/mapped/Puromycin_Dihydrochloride.yaml	104d41ec9d80fd2213875e92c3c7136a804180289680e03b9d2a549fba8f1b57	blocked_by_record_findings	unchanged	reports/yaml_record_review/Puromycin_Dihydrochloride.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pustulan_B-1-6_Glucan	skos:broadMatch	mesh:C002076	fa30c3a4d6371fa93d3e54c11273994ebf0aa27bcaadcacde65e238a8e49dc3b	data/ingredients/mapped/Pustulan_B-1-6_Glucan.yaml	8ae5ce3760e3280ab9be5a7951e95384837e02d1dab7bff423b7c0e45cca9993	blocked_by_record_findings	reviewed_skos_child_to_broader_parent_correction	reports/yaml_record_review/Pustulan_B-1-6_Glucan.md	"[""predicate_id"",""mapping_date"",""comment"",""validation_method""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pustulan_B-1-6_Glucan	skos:exactMatch	cas:37331-28-5	9f5ef877405616b0dd9be9e68f185d427b9ed5c6b4d760a2c44500f9c2720bb4	data/ingredients/mapped/Pustulan_B-1-6_Glucan.yaml	8ae5ce3760e3280ab9be5a7951e95384837e02d1dab7bff423b7c0e45cca9993	blocked_by_record_findings	unchanged	reports/yaml_record_review/Pustulan_B-1-6_Glucan.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pustulan_B-1-6_Glucan	skos:exactMatch	kgmicrobe.compound:pustulan_b-1-6_glucan	adeca74fac5ee3304e62cf251a9450a069bfdadc47e8ed87ece457fe70e9fd7a	data/ingredients/mapped/Pustulan_B-1-6_Glucan.yaml	8ae5ce3760e3280ab9be5a7951e95384837e02d1dab7bff423b7c0e45cca9993	blocked_by_record_findings	unchanged	reports/yaml_record_review/Pustulan_B-1-6_Glucan.md	"[""comment""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Putrescine	skos:exactMatch	CHEBI:17148	671283e56f1f35024d3edd2269df5d2eaf8dc9a1f57fa1c09d995ca724ff4dc1	data/ingredients/mapped/Putrescine.yaml	772fa7b598295ee251b462f42d4a05c9df9344d270bcd09111cf80f860edfe82	pass	unchanged	reports/yaml_record_review/Putrescine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Putrescine_Dihydrochloride	skos:broadMatch	CHEBI:201718	a8480267d3614b3f172d604bc4aab6f243581108377a134f62b42b8a269515a2	data/ingredients/mapped/Putrescine_Dihydrochloride.yaml	c791fb8dcdf14d80412a7642afd20b34182707565840de1f38a74995147fd652	blocked_by_record_findings	reviewed_skos_child_to_broader_parent_correction	reports/yaml_record_review/Putrescine_Dihydrochloride.md	"[""predicate_id"",""mapping_date"",""comment"",""validation_method""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Putrescine_Dihydrochloride	skos:exactMatch	cas:333-93-7	d628b251a3b07228945b8c37b554777959a21f6c4eafcc70eefcc0da07fa745d	data/ingredients/mapped/Putrescine_Dihydrochloride.yaml	c791fb8dcdf14d80412a7642afd20b34182707565840de1f38a74995147fd652	blocked_by_record_findings	unchanged	reports/yaml_record_review/Putrescine_Dihydrochloride.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Putrescine_Dihydrochloride	skos:exactMatch	kgmicrobe.compound:putrescine_dihydrochloride	34ec596b10eb46b2b23dd3b747a82261f32840ca7b4feb35a3fcae56dc3bc93e	data/ingredients/mapped/Putrescine_Dihydrochloride.yaml	c791fb8dcdf14d80412a7642afd20b34182707565840de1f38a74995147fd652	blocked_by_record_findings	unchanged	reports/yaml_record_review/Putrescine_Dihydrochloride.md	"[""comment""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyocyanin	skos:exactMatch	CHEBI:8653	a8c9b082c360b923278efba9eca8a580a110b157d40f33ec5541fb8132f88233	data/ingredients/mapped/Pyocyanin.yaml	5655556b175022245de0f1d6afa316c816fd2d67ea3a37b4b7e594222412bf20	pass	unchanged	reports/yaml_record_review/Pyocyanin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyrazinamide	skos:exactMatch	CHEBI:45285	48b35b56c180b0fe909a7057fcb502a3a4a7240e3e25b0da3d4b7d1a7ee84fec	data/ingredients/mapped/Pyrazinamide.yaml	ef1de2637c55563f87ed4431718bb76864c5b8a5997d45d4f76d248e3f957550	pass	unchanged	reports/yaml_record_review/Pyrazinamide.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyrene	skos:exactMatch	CHEBI:39106	7088c7adfcd4ebf908b8ca6a7577e162ebac0bb315ec628e65ee5624f75bed72	data/ingredients/mapped/Pyrene.yaml	ea0ce2849710a6cd8338f0cbb85a89870b7c10236f35e884078f6b2897e384e4	pass	unchanged	reports/yaml_record_review/Pyrene.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyridomycin	skos:exactMatch	CHEBI:221765	de872718c4870f5bff2b91d4cab34da69e35d94f3d20c45f6114fe158e47f6b5	data/ingredients/mapped/Pyridomycin.yaml	61176dd6758ecb498f68e0183f5394e634a7fa027e94d298ae00e918fc7619ff	pass	unchanged	reports/yaml_record_review/Pyridomycin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyridoxal_Hydrochloride	skos:exactMatch	CHEBI:131529	f881ef251da082085aa8e318f69d65d08de0d2c1bb1f1be0e4e66226cd5878b0	data/ingredients/mapped/Pyridoxal_Hydrochloride.yaml	c1650476ac9b84e061cc836ecc99b7e380625b95afd2c70b643bfb575512df27	blocked_by_record_findings	unchanged	reports/yaml_record_review/Pyridoxal_Hydrochloride.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyridoxal_Phosphate	skos:exactMatch	CHEBI:18405	f664064bde88dbb321c5502e3c691add7224abc0488d0bce5ac54ee1046239e0	data/ingredients/mapped/Pyridoxal_Phosphate.yaml	4b7cd670bd92e4c071960d0b1c148e68950b3919bef897a95f4f4096691261c9	blocked_by_record_findings	unchanged	reports/yaml_record_review/Pyridoxal_Phosphate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyridoxamine	skos:exactMatch	CHEBI:16410	05f75c40c0a4febd12f42c065f64743f896f7725be4115546d7480ed129e29a4	data/ingredients/mapped/Pyridoxamine.yaml	cc63b72566591eaf229291363c92ac36de3efdaf833693bce792e594437cd4e0	blocked_by_record_findings	unchanged	reports/yaml_record_review/Pyridoxamine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyridoxamine_Dihydrochloride	skos:exactMatch	CHEBI:131532	7e48b3052adb6be925d7eb88beb0c35470c0bf777ec3819307f0f432d9b4af01	data/ingredients/mapped/Pyridoxamine_Dihydrochloride.yaml	d97e1bbd539d4a11745b52b374c7bb7429ae2c3e5e252bd3c7d2a9abdf560d28	pass	unchanged	reports/yaml_record_review/Pyridoxamine_Dihydrochloride.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyridoxamine_Hydrochloride	skos:exactMatch	CHEBI:131531	faf6a83ae40cac3db8e4b375b1db32839eebc960a161b2b8553309298cf13368	data/ingredients/mapped/Pyridoxamine_Hydrochloride.yaml	514274672f33d217f51cece85c9cc953d72b77021152cfc6e8b9dba6c5300526	pass	unchanged	reports/yaml_record_review/Pyridoxamine_Hydrochloride.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyridoxine	skos:exactMatch	CHEBI:16709	e733e4ac6b28d74e7edd4eb408c3ead54755a1198017963d40f3cd68ddc5f983	data/ingredients/mapped/Pyridoxine.yaml	49fdccccd2f7e20ea18baeb37688aab3a0e97876e06fc8d5f0fe7bb35508ccb8	blocked_by_record_findings	unchanged	reports/yaml_record_review/Pyridoxine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyridoxine_Hydrochloride	skos:exactMatch	CHEBI:30961	7e81fa513cff2f852b1bc13a62738b6e9c794db4fcd8ea06846a228700284cd3	data/ingredients/mapped/Pyridoxine_Hydrochloride.yaml	26ea82b1c3e173c0695085ce08a4143db32a702dae3295702d60a61e944d0a40	blocked_by_record_findings	unchanged	reports/yaml_record_review/Pyridoxine_Hydrochloride.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyridoxine_dihydrochloride	skos:exactMatch	CHEBI:189426	9c0f0a1b7bd823a8c9a3df8901d63a695e1a982bfbb2e87fe27f1cfe6ec4fc14	data/ingredients/mapped/Pyridoxine_dihydrochloride.yaml	3c066529254a3fd6e8f132afc384317c3d051ae845264bdd81f9808d5097088f	blocked_by_record_findings	unchanged	reports/yaml_record_review/Pyridoxine_dihydrochloride.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyrimethamine	skos:exactMatch	CHEBI:8673	5b94ce45b4e3359c3669b3dcd47f4f0f5ea016d8b8f83d714d4efa469e6e7ef2	data/ingredients/mapped/Pyrimethamine.yaml	bfa3e971903ff7063d422dde56ec1cb00ca51d089ccaa28d2c60d21ed56bd390	pass	unchanged	reports/yaml_record_review/Pyrimethamine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyrite	skos:exactMatch	CHEBI:86471	52aadc7dbfaa88e1ab8318e2a880084dfea7534c9869b37131faafef1630c27f	data/ingredients/mapped/Pyrite.yaml	fced595891511b3addcac807c4dd6e4d6ca0b434c45ea4a0414ee5aec8b141d7	blocked_by_record_findings	unchanged	reports/yaml_record_review/Pyrite.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyrocatechol	skos:exactMatch	CHEBI:18135	fbf5d3b605a255617ec3bf1c2402bd90865241daa330e0873ea4e4e935b35f73	data/ingredients/mapped/Pyrocatechol.yaml	fbb6925f31b16ac45649873960bb396e1bc02dee9d5ee95fa28a8fb70db0d481	blocked_by_record_findings	unchanged	reports/yaml_record_review/Pyrocatechol.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyrogallol	skos:exactMatch	CHEBI:16164	99b7ce9b6eb139a607ba466969b5951f1dac441807e54826d4185530d2d810f1	data/ingredients/mapped/Pyrogallol.yaml	a456a47e7c5a69162f001b5edccce72549177d14a440e2b644b792a5cc382fba	pass	unchanged	reports/yaml_record_review/Pyrogallol.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyromelitic_Acid	skos:exactMatch	CHEBI:45165	50cfaecc568e7e7ffabce4659b0728d690dc72b04dfecbaeb353310b1c0a0b9c	data/ingredients/mapped/Pyromelitic_Acid.yaml	17172657bb1f604124798bcb550d886b1c3744b08b8708440f14a40ebcecd6b2	pass	unchanged	reports/yaml_record_review/Pyromelitic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyrrole-2-carboxylic_Acid	skos:exactMatch	CHEBI:36751	d954b9f07c000e2927d1a754f8a1cd2dbe361518c7b4702362d968872f034086	data/ingredients/mapped/Pyrrole-2-carboxylic_Acid.yaml	b240e689cebb666d8a1e0919d6d5df56798a4a7e6fbc2aa549b9bf8d26f23d67	pass	unchanged	reports/yaml_record_review/Pyrrole-2-carboxylic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyrrolomycin_A	skos:exactMatch	CHEBI:156550	71817d0741b9300839d587846129e1d6c9ca3bd92e1799c6255fdba0339e7c04	data/ingredients/mapped/Pyrrolomycin_A.yaml	a39db73c7bab0ae5199a43c2591dbcef50f51c45d47c213794f71c3ebf8e175f	pass	unchanged	reports/yaml_record_review/Pyrrolomycin_A.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyrrolomycin_B	skos:exactMatch	CHEBI:220052	7af470699492aeae871f5e602f29b7049c708c2f2383c987a9cc728859b1d7e4	data/ingredients/mapped/Pyrrolomycin_B.yaml	fabddf23d7ad435c17332aa93afc4570e416ea47580792467ccfc324de86010b	pass	unchanged	reports/yaml_record_review/Pyrrolomycin_B.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyruvate	skos:exactMatch	CHEBI:15361	66e9465fbf9158cd47fa0a2962161b1d792fbd98be34bd8a268c137e1997216e	data/ingredients/mapped/Pyruvate.yaml	c1cb5e1036729676abf5b6a7e0b6d2a0bb2f62c2dc8c0e662c082488986322e1	blocked_by_record_findings	unchanged	reports/yaml_record_review/Pyruvate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Pyruvic_Acid	skos:exactMatch	CHEBI:32816	f85e89bc5ebd0295f2a0ead18b58fa49734099ac3352b7856124259152cbd3e5	data/ingredients/mapped/Pyruvic_Acid.yaml	b2008625f0efec85f46455d90fe26191d2c524e5d9f1743a35297ce303ce4d57	blocked_by_record_findings	unchanged	reports/yaml_record_review/Pyruvic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Quassin	skos:exactMatch	CHEBI:8692	633bc8d3523c7bdcd8f30fc7f9f93239f61b266b5c273a1c6b28b44efb5e4722	data/ingredients/mapped/Quassin.yaml	8a592632670689df644732349d4772a9e80832d429268a0a3ba3b12227a46b82	pass	unchanged	reports/yaml_record_review/Quassin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Quebrachitol	skos:exactMatch	CHEBI:111	0cfeedee3be58671a5c040dff4059b84fa29623cee35d95af16f1b241cb1cc98	data/ingredients/mapped/Quebrachitol.yaml	0cec9c8b09e3f65a54db655924b4d0369682a90b57b9dc38e84750955f959887	pass	unchanged	reports/yaml_record_review/Quebrachitol.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Quercetin	skos:exactMatch	CHEBI:16243	6a77357e5fd26c8e18af140aa9780d4bfab6ac8bd2750be70344fb21d5ad798f	data/ingredients/mapped/Quercetin.yaml	cd57531301cb55c98eb69068dd2cc5ce320addf306a8edce45353df5c2cc609d	pass	unchanged	reports/yaml_record_review/Quercetin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Quinate	skos:exactMatch	CHEBI:26490	f1e33ed82c1f0393840b95a23d80f34e2e5d80b67f7cf1f4ca37e76a54e7c74b	data/ingredients/mapped/Quinate.yaml	75495ca3a32c32c50278d5060f6c276461d259aab3aaff817d693470b6608352	blocked_by_record_findings	unchanged	reports/yaml_record_review/Quinate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Quinic_Acid	skos:exactMatch	CHEBI:26493	c1d64f86ee4c3efc7af1f2d9b057de8e287902c7d62fff4c9e4a4643c02594a1	data/ingredients/mapped/Quinic_Acid.yaml	c1c2fc353bbf1ef458988b3aad173cde353b976ef805dfdd2bead0878960559a	blocked_by_record_findings	unchanged	reports/yaml_record_review/Quinic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Quinine_Hdrochloride	skos:exactMatch	cas:6119-47-7	9869af07effe7989b333ae2b1a27f2121be54fbaa7fbf6c2abddd84dea29e7b2	data/ingredients/mapped/Quinine_Hdrochloride.yaml	eb612dd7df31a1301b22cca726579ce28d529d46461b6eb6ee573ade3e028025	blocked_by_record_findings	unchanged	reports/yaml_record_review/Quinine_Hdrochloride.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Quinoline	skos:exactMatch	CHEBI:17362	5bcdb40c1a44ea2404a49feedbef1259392bc7c43ac24d083b4cfc88440b33c3	data/ingredients/mapped/Quinoline.yaml	128cf39d14de7efddebfca469ffb4cc37d4430aea0cb4c25cf475c1efbd613ef	pass	unchanged	reports/yaml_record_review/Quinoline.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:R-3-hydroxybutyrate	skos:exactMatch	CHEBI:10983	948df3125e0da05b420650d6ec65d91d20966798bff1cc6ba4fc1cf2b9ffb2e8	data/ingredients/mapped/R-3-hydroxybutyrate.yaml	d07cb840038e310a1120add6ef1695e612c57257710f45a6338205483741b893	blocked_by_record_findings	unchanged	reports/yaml_record_review/R-3-hydroxybutyrate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:R2A_agar	skos:exactMatch	MICRO:0000543	95f8b4e8726e5fdff4bca6f321b2202e02ae5d716ea3c7249c5289a525939176	data/ingredients/mapped/R2A_agar.yaml	3f30f8d570aa668cf5fcd5dbccbce6753712cc2103feacef2deee378e502ed90	blocked_by_record_findings	unchanged	reports/yaml_record_review/R2A_agar.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Rabbit_Blood	skos:exactMatch	MICRO:0001229	f2e0fb8a180be1c892e431a825d39d5d2c52d031b71541ec5148bc3f63f90253	data/ingredients/mapped/Rabbit_Blood.yaml	c0536dd8c804df064ca27d57abfc55569cf43ed1b0ade522dd7007473c1beb96	pass	unchanged	reports/yaml_record_review/Rabbit_Blood.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Rabbit_Serum	skos:broadMatch	UBERON:0001977	13d0fdf670424651473827656bce14671e47fc5acda73894bab00a1fb828efa3	data/ingredients/mapped/Rabbit_Serum.yaml	8ef2437991549b7ce78c83b8b2de4bc1c05bf3734ba664c9a6fdba552f966d45	pass	reviewed_skos_child_to_broader_parent_correction	reports/yaml_record_review/Rabbit_Serum.md	"[""predicate_id"",""mapping_date"",""comment"",""validation_method""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Rabbit_Serum	skos:exactMatch	kgmicrobe.ingredient:rabbit_serum	1b6a8b58af3087ea52b44ac66dc7e80b9a994257a6768bd9c56983490bb36d95	data/ingredients/mapped/Rabbit_Serum.yaml	8ef2437991549b7ce78c83b8b2de4bc1c05bf3734ba664c9a6fdba552f966d45	pass	unchanged	reports/yaml_record_review/Rabbit_Serum.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Rac-3-Hydroxypentanoic_Acid	skos:broadMatch	CHEBI:139272	b020ec0dd4940446035ad74e5e70b45ea4dba754c00973b50c1970b8ed52d8f2	data/ingredients/mapped/Rac-3-Hydroxypentanoic_Acid.yaml	5cbfd46bc41b3181a5ba35765541863ad0f8dacae209be1205e08450715fae65	pass	reviewed_skos_child_to_broader_parent_correction	reports/yaml_record_review/Rac-3-Hydroxypentanoic_Acid.md	"[""predicate_id"",""mapping_date"",""comment"",""validation_method""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Rac-3-Hydroxypentanoic_Acid	skos:exactMatch	cas:10237-77-1	9c2d7ad6150af3dbf432b565211e37b6cc7dc334afec66ff6449dfa1a3890740	data/ingredients/mapped/Rac-3-Hydroxypentanoic_Acid.yaml	5cbfd46bc41b3181a5ba35765541863ad0f8dacae209be1205e08450715fae65	pass	unchanged	reports/yaml_record_review/Rac-3-Hydroxypentanoic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Rac-3-Hydroxypentanoic_Acid	skos:exactMatch	kgmicrobe.compound:rac-3-hydroxypentanoic_acid	b29b270db61a4dd8363b3fd153d01938f7db6714066c332525967a3c156d24cb	data/ingredients/mapped/Rac-3-Hydroxypentanoic_Acid.yaml	5cbfd46bc41b3181a5ba35765541863ad0f8dacae209be1205e08450715fae65	pass	unchanged	reports/yaml_record_review/Rac-3-Hydroxypentanoic_Acid.md	"[""comment""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Racemomycin_E	skos:broadMatch	mesh:C019594	e90b9bd535cf1b516749dd1adb1d23bd148771a70b7eae80434d4867056397b0	data/ingredients/mapped/Racemomycin_E.yaml	da451fa75decffab222bf5609caa734bb00c5b345e999c2c086e4ed33269a592	blocked_by_record_findings	reviewed_skos_child_to_broader_parent_correction	reports/yaml_record_review/Racemomycin_E.md	"[""predicate_id"",""mapping_date"",""comment"",""validation_method""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Racemomycin_E	skos:exactMatch	kgmicrobe.compound:racemomycin_e	cf99821f27614ea46ed99acd4868bc815e0ab16a1ce43577e5b1a3271259ff3b	data/ingredients/mapped/Racemomycin_E.yaml	da451fa75decffab222bf5609caa734bb00c5b345e999c2c086e4ed33269a592	blocked_by_record_findings	unchanged	reports/yaml_record_review/Racemomycin_E.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Radicicol	skos:exactMatch	CHEBI:556075	7d808845c6565e8a7e7b8cec9917ae2f50cd2dc845d69e0c56fdf4baa09034e4	data/ingredients/mapped/Radicicol.yaml	024ace61eb9a43e86fcf91335353fabc25c5caf599695a6117017cbe4fad8e71	pass	unchanged	reports/yaml_record_review/Radicicol.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Raffinose	skos:exactMatch	CHEBI:16634	3cb0498a82afe5e7cfd3f7d6015302273d1b18b95f203c079f02370b15e683b0	data/ingredients/mapped/Raffinose.yaml	f1c35ceb25300165f3f0ae1aab23bf16c350079076b36722ee9dd6072e7210a8	pass	unchanged	reports/yaml_record_review/Raffinose.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Ramoplanin	skos:exactMatch	CHEBI:29670	39dbcb9f2f2b2060752299483bb954e5b1481f707433e057a5c0a48096c543b2	data/ingredients/mapped/Ramoplanin.yaml	bc91adcd623fe32f9881b2eeba1211747b1f4800ce0f45d059577e4da9d42151	blocked_by_record_findings	unchanged	reports/yaml_record_review/Ramoplanin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Reducing_Agent	skos:exactMatch	CHEBI:63247	7b530d382ef7336a2e4c6c55a404e70efa73040a8b84cb0ca8f2227a73d217a4	data/ingredients/mapped/Reducing_Agent.yaml	defb66d6bde8325e203520064fce8493d1ca12b4a9efe02536272e0fadba22df	blocked_by_record_findings	unchanged	reports/yaml_record_review/Reducing_Agent.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Resazurin	skos:exactMatch	CHEBI:8806	43300a8c507502fbff3bf1ef3ad1641fb9ca3fcfda40234ff7ed445b381f91ab	data/ingredients/mapped/Resazurin.yaml	b7aee64c3b58a3c1c0f2bb01c7a75e035dbd9a7e036828872a5513b5b5bac59a	blocked_by_record_findings	unchanged	reports/yaml_record_review/Resazurin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Resistomycin	skos:exactMatch	CHEBI:29671	6710491106d83075b89fabc04ce227b8a8076fdac171293b4c2123a4235321d9	data/ingredients/mapped/Resistomycin.yaml	c8e2581e326bc5004f1fb440160b119dcf8b0598d8902f4376f03ff88363111a	pass	unchanged	reports/yaml_record_review/Resistomycin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
