source_record	record_before_sha256	assertion_before_sha256	before_edge_id	facet	source_position	role	provenance_class	disposition	reason	supporting_urls	fresh_role_approval
data/ingredients/mapped/Ofloxacin.yaml	734911f64e612141fe20e6620dabe9051d8cd012974d8a8fde06fb8587461e1a	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:997535bb323ee0da3499e5571bb6b6f19a8b2811d1621f5623ef0287c766347d	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Oxacillin_Sodium_Salt.yaml	00a5f6a9a9ebd1a155bac63760c81052b562d5f11afdc731d9db890579039332	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:cd01cb4586bf23b2e23ebdecb0c7ba9ad2a26517a437fd0ffa119545fe346b80	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Oxaloacetic_Acid.yaml	25388feab4bf69834aff16fbcfb204577771a12b809031590f3581f0612b126a	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:1d08fe3c89bc90933e68c0168b090a3fd22868fe5204363e12811e999f6cd20d	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Oxytetracycline_Hydrochloride.yaml	75d4ab0025ee010f7c687a4ecfeea14c12afc583a51a9b7919e3b7d6c58b20ef	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:46d305614cb55900eb338bd0a97029c07b42f84a04e7f6ecddf4743f0845b391	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/P-hydroxybenzoate.yaml	a5f785e7184586ae4885404a4e2ebe55f659611eb01f70edc35a6a6093149a73	e59eee7cf5387857dcf375c761bc4588088393fe88064c16b7be945209733418	MIM.assertion:b6167391b988536b0ba5aaa6a7db5495dd70ef004e1b95dcd52dddb04c0436e3	nutritional_roles	0	CARBON_SOURCE	LLM_PREDICTION	OPEN_REQUIRES_ORIGINAL_SOURCE	Uncited in-session reasoning supplies no independent observation. Obtain a source supporting the exact role for the specified ingredient.		false
data/ingredients/mapped/P-lacto-N-neo-hexaose.yaml	ce65952dd839e7457fc89c9a85e2407c5cbce33d308c780e4abc73c98bd7d0c2	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:86b38cfca0c2d8b1fd5270a977eaa98828bf384408739ed743eb5b81579b7f75	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/PIPES_Sesquisodium_Salt.yaml	ca21b5f27bcffef9d50b68671ab1aacccf4868cd48ff76b591c4620fd3258615	a082d38abdfabb7975cb49a5c3f3a8fab98f87de4d0a2b2f26605015d18a793a	MIM.assertion:0df55edd056c37c832d1a2a3e9eed4da328c5a334bd3dbe8b02dc47efe773279	physicochemical_roles	0	BUFFER	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Pactamycin.yaml	8c7b1a30c72b7edc30cc0e3cbd86ce2ba03d294e2d566c328f2a2be8a3b70afb	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:cd0d8881556ad59ffd90f8fefb2e73f2187ade5bd441bfb60fb2c4072973d4a2	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Palatinose_Hydrate.yaml	7d473a85cf46e31086d1cc784bff87a46f063740da598f5463454a6d70cce651	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:0ab6e16eeed3cbae0b66471089a843ccfe574daa18e6f5a06ca6288435c80e53	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Pamamycin.yaml	475300bb7e677226a9b74e2b945bc34cf086d0a3bd0e72c465e27293c79a4afe	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:23ef9d181f15155cff9c250fc77c3c8141a772e60779ba045066cb17e1debe9b	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Para-aminosalicylic_Acid.yaml	3786e5420419e1692f1c87c804e1faf19ae88b5940f3e7314fc109942de15d10	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	MIM.assertion:566c7b016305f6f9b8e976dbefc34d9f5ab22d086879d8caa2635d5a2483c73a	nutritional_roles	0	AMINO_ACID_SOURCE	ANCESTRY	SOURCE_CONTEXT_CONCERN	ChEBI assigns an antitubercular role. Amino-acid chemical ancestry alone does not establish use as nutritional building blocks; an organism-specific positive source is needed.	https://www.ebi.ac.uk/chebi/CHEBI:27565	false
data/ingredients/mapped/Paromomycin_Sulfate_Salt.yaml	aef109d09c857f66543bd72b0d96aa4c89c6e30b5502c03377bf6ace94d14ab5	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:c8ecbd1aef7854287ba927a462e5b02810005d8325aec77263368ab884e4a572	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Penicillin_G.yaml	2d483390c8bfee6dfc15ecab8d04eff3068aa518fecd2ee3d9eeaa8a0459a63a	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:bff775e731205ab124f897caf635fbf545ff53ba37e0f07c84b06f5647409ff6	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Peptone.yaml	e00551197758fb417846becc5c14e931f614bc00887609b8749d734ad2f8d4aa	7fbde1a92491632faf80d3bf87c4cab5bf4e772e70454374b86dd833f81f0ae8	MIM.assertion:dd3af476f21b7b1bd1558a32641ddbb6c6e145283e9d92b0bffcf8914e8e3bf3	nutritional_roles	0	PROTEIN_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Phenol.yaml	88331db9c69efce76716baa57f6a5a3952232fad09df9ea31d914f3fbf86e1ef	e59eee7cf5387857dcf375c761bc4588088393fe88064c16b7be945209733418	MIM.assertion:e07aa8f06cf3d17d238c502df616db940e72d06d37f556cf8d6cf2a6a6ab5e65	nutritional_roles	0	CARBON_SOURCE	LLM_PREDICTION	OPEN_REQUIRES_ORIGINAL_SOURCE	Uncited in-session reasoning supplies no independent observation. Obtain a source supporting the exact role for the specified ingredient.		false
data/ingredients/mapped/Phenyl_Acetic_Acid.yaml	9b3c34056f552c0fe0d5645ba43b914fdf287f85c7afd1cafd2fd0a19a08bc58	e59eee7cf5387857dcf375c761bc4588088393fe88064c16b7be945209733418	MIM.assertion:7c48b71d031d9eb2a58e3804807b9d569d65c3097c6081cb2c27ddacdc918d05	nutritional_roles	0	CARBON_SOURCE	LLM_PREDICTION	OPEN_REQUIRES_ORIGINAL_SOURCE	Uncited in-session reasoning supplies no independent observation. Obtain a source supporting the exact role for the specified ingredient.		false
data/ingredients/mapped/Phenyl_Propionic_Acid.yaml	c7427202090ac253d767e40085c15ae1492991ca4f971148c33e4124fcf29dc5	e59eee7cf5387857dcf375c761bc4588088393fe88064c16b7be945209733418	MIM.assertion:e7378e3ba852e1eca86a5be3d42e2a8110127c178079fb0b0a848f77d59f64c8	nutritional_roles	0	CARBON_SOURCE	LLM_PREDICTION	OPEN_REQUIRES_ORIGINAL_SOURCE	Uncited in-session reasoning supplies no independent observation. Obtain a source supporting the exact role for the specified ingredient.		false
data/ingredients/mapped/Phleomycin.yaml	c266e3fe3a6c7c48dcda848b6c11bd34126084daf671b92e0f9aa291bf942978	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:ac5d438039ccab484db5bd6f0356354160bee1ca4b616376de174bd1ec30775e	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Phoslactomycin.yaml	668d501fc6afdf4e76ff8dfc0021a3e1351c923dae7dfa2a38e17e0c207dda7d	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:89267f492982ce2aff06886af49ef416a37bbb53f29832c054b1f9211d58c1f3	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Phosphate_Buffer.yaml	b7dbf9e01a946b4d1e3f4df66240769545d1f9fa4e693f866187ae6a5b7b4ed9	a082d38abdfabb7975cb49a5c3f3a8fab98f87de4d0a2b2f26605015d18a793a	MIM.assertion:2df903f1ab91584991a3e3266b40f6fdd724e3eb2d3b1d54b0cd9e5733b8495e	physicochemical_roles	0	BUFFER	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Phosphate_Buffer_Stock_Solution.yaml	34a52253b225cbd59e419fa0c2adbe9e184c871c0ab8803428c4748cb10fab11	a082d38abdfabb7975cb49a5c3f3a8fab98f87de4d0a2b2f26605015d18a793a	MIM.assertion:0cc001b610ef5636ef503988d8a6dc3774bc0fb5ced64df33666f632aec11335	physicochemical_roles	0	BUFFER	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Phosphomycin_Disodium_Salt.yaml	708c721ef6206ab2e92e3d797a8e632bb593840dc9c915a183fa9a594e37c61c	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:019b3010eaf09e80cf17b9edef2be6b96234b6f9ead55b258c9bfc0448d11015	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Phyllomycin.yaml	8eaeb70e9ff49504cb58f68eac6d86fcd7710fb7bf71d1ef9d855df9ed9f35b2	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:758d1c32b7149087da2f0f8df54510b923beb5a0570f8d066ee84cea04857da6	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Piperacillin_Sodium_Salt.yaml	0e02c4ebf72eab46e6cb37a43cd7967aa396c5aad3ac732901a8382830d9c546	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:70cb5639d62bfcfd4ed6842ce29fff7958ad300b782e816d3dc089ab5765b45a	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Plumbemycin_A.yaml	98404d244a27f26f124b5aeabb60929453c95e1cb62baa1cb621317bc9f9d515	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:4257ddf594496ca754d828038b769d8cf259efddea0f2a7bc0f3a7695421bfdf	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Plumbemycin_B.yaml	64e8a88921fa785f12f6a9027a45c95dd38b9244f4129fe920591d2aaabf0f90	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:ff670ef46b15336ea0165b66a54d283efffb0ea828483353899cc114c7b53233	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Pluramycin_A.yaml	032b55fd9f1dbabfcc795f04f6426413ea0f23718f269b736e8888e260507317	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:eb3396a64c7a926fff3491eab72f2791e4681fcd60e01fe52e62e12b929facbb	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Poly_3-hydroxybutyrate.yaml	756a84a31ed953b782a4ddc31b346401ddceb3d12260d39d32e9fabb8c88310d	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:96a4500598ca76185b5324267253bf8215c8e2578572f34d72cdcd3979070e67	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Poly_3-hydroxybutyric_Acid.yaml	7b40c7f28a9424e0cda7c685c3c53d839d54193ac278f265a461a29afaa53c34	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:6a551c8cde720fefa69ce3c2493dda07d9d347211efc3babaf51b8421c53495d	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Polygalacturonic_Acid.yaml	71217e544fdd05389911435778dbf66db3e0a26abc9a20fc253c2cd09621ceae	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:33fca0dd3c9fbc3a73bcb1c930ff34dd50626f3258f52665250e686cb9a28dc3	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Polymyxin_B_Sulfate.yaml	4bd186e59643cdb4ce53535a0b84f14714eefdaa42e6336c3ee316fa4e9ec3a2	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:f96c0abe85b4b3ce83d924e375f4d106336bc9b80603c90a81d06e936c227746	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Polypeptone.yaml	5ecabcf8a37d4c2218e12fb3112f17b79d103abfa5f0a6a64322d7bf19c56baa	7fbde1a92491632faf80d3bf87c4cab5bf4e772e70454374b86dd833f81f0ae8	MIM.assertion:e9b558383a581e66fae77b1b1d765c19e963e4a4c115da10c52aee4f96753044	nutritional_roles	0	PROTEIN_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Potassium_Phosphate_Buffer.yaml	9a33ce5d93f8928878ab1309f834d49f505d27abf4d5ee41e23b79a40a2ac40e	a082d38abdfabb7975cb49a5c3f3a8fab98f87de4d0a2b2f26605015d18a793a	MIM.assertion:8fc089ecac353810dc5a62679d2550170b0ade19237dda8dde362f8665fefddf	physicochemical_roles	0	BUFFER	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Potassium_Phosphate_Dibasic_Trihydrate.yaml	c4fb96e92fd3ccbe4aa107fea350c8444633f992cf4758b5f21a6f86c804bc14	592ae8aa21a10ac056d06766057dd237bc1add8aab55c49fda1cea2a5601e6f3	MIM.assertion:5c8c8ac842154b6a1b3dc84cec9e5143cdaf4178ae141c905b60bf07679b148f	physicochemical_roles	0	BUFFER	LLM_PREDICTION	OPEN_REQUIRES_ORIGINAL_SOURCE	Uncited in-session reasoning supplies no independent observation. Obtain a source supporting the exact role for the specified ingredient.		false
data/ingredients/mapped/Proline.yaml	3e61bdcb6aaa68b6f0d188489811526edd438ec7ccab6574a601effa9dd62df2	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	MIM.assertion:ee1fe8f20de8dd42891aa8614dcee9f6a3c90f492068442261c056278529c2ba	nutritional_roles	0	AMINO_ACID_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Propionic_Acid.yaml	692dd05a261b65d660874ef1b910d609c4b4bcb9c41da730de02ae9a00d8cdc7	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:60d7def8ba143e5a0fdf6a48d6edbf956f3e19ec4e0dbacd0b9df71d8d0588b3	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/Proteose_Peptone.yaml	c0541faf7f493f617c3f92f8082a1aab6052aa3fa392f802534e201b50ace34e	7fbde1a92491632faf80d3bf87c4cab5bf4e772e70454374b86dd833f81f0ae8	MIM.assertion:11e4478417a8b82ae7b8b7b0c11a04f45ad012ca9b7da91a2192b3007a1d9c1f	nutritional_roles	0	PROTEIN_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Proteose_Peptone_No_2.yaml	af94aaec0512002f2a0bc17f08a78937b0ed877ed419d232904e6553464890de	7fbde1a92491632faf80d3bf87c4cab5bf4e772e70454374b86dd833f81f0ae8	MIM.assertion:9d6affe12b144997f9e3bb9dc99b543660a3a8340ba0a7e68ec5cfa89946328d	nutritional_roles	0	PROTEIN_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Puromycin_Dihydrochloride.yaml	104d41ec9d80fd2213875e92c3c7136a804180289680e03b9d2a549fba8f1b57	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:bb749c348903d5d2d974f9ec37ae4ac1b1be3cc49e756727d23025cb0f009936	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Pustulan_B-1-6_Glucan.yaml	8ae5ce3760e3280ab9be5a7951e95384837e02d1dab7bff423b7c0e45cca9993	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:7498da053278e80da37931323d4466f1e1e42eb9fd13e0841c7084fc048cee75	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Pyrocatechol.yaml	fbb6925f31b16ac45649873960bb396e1bc02dee9d5ee95fa28a8fb70db0d481	e59eee7cf5387857dcf375c761bc4588088393fe88064c16b7be945209733418	MIM.assertion:042f30c4f7b8da9fc7f67b8d535ca137c6261400c1ab2d2c7dcb3423eb040a81	nutritional_roles	0	CARBON_SOURCE	LLM_PREDICTION	OPEN_REQUIRES_ORIGINAL_SOURCE	Uncited in-session reasoning supplies no independent observation. Obtain a source supporting the exact role for the specified ingredient.		false
data/ingredients/mapped/Pyruvate.yaml	c1cb5e1036729676abf5b6a7e0b6d2a0bb2f62c2dc8c0e662c082488986322e1	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:8a4ec1a577ab8607ba5c92d881b3eaa1fc187f2269a5900fbc56d0119e32c96e	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Pyruvate.yaml	c1cb5e1036729676abf5b6a7e0b6d2a0bb2f62c2dc8c0e662c082488986322e1	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:c3862be32a61e0308a6142dbf7ca974d2d448c9fc0819794040dc722f63da70a	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/Pyruvic_Acid.yaml	b2008625f0efec85f46455d90fe26191d2c524e5d9f1743a35297ce303ce4d57	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:9336c0e33c765b99fec016d71ba6832ee862e58ebfad407626f8224d8ef2d2b2	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Pyruvic_Acid.yaml	b2008625f0efec85f46455d90fe26191d2c524e5d9f1743a35297ce303ce4d57	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:5e7146d8da71bd00fb8aac14fe4e912ff9fbb632693388dd36aad8b3d19a07b8	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/Quinic_Acid.yaml	c1c2fc353bbf1ef458988b3aad173cde353b976ef805dfdd2bead0878960559a	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:e27dce06d6129940ba8365198c3c9600010c17dcf8f83f1e7fe9a1403e949b04	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/R-3-hydroxybutyrate.yaml	d07cb840038e310a1120add6ef1695e612c57257710f45a6338205483741b893	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:99e01623ce0070d265647bb12703f17bd9d19e477e6345d6d17b7379898ddaad	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Racemomycin_E.yaml	da451fa75decffab222bf5609caa734bb00c5b345e999c2c086e4ed33269a592	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:0ea281bab48047cfd23c3df84b9296c7a4f179cb7a07ac9e05b8ce9cc3b6f5c6	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Rhamnolipid.yaml	643665b863243dddf8e4ff215f6d6f3424d88c9378a9b00626c1aaa6aa496a79	15642c0ff7088d75bc88144e153f7a5d62a83b6cf7cc8dfb9cf5f52576b84dd4	MIM.assertion:c10df1dc033c59b6c8753fab415247d03e42e009d7592b1887088257cee474c7	physicochemical_roles	0	SURFACTANT	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Rhodomycin_A.yaml	0322b51898c62189ea0a2cedcab1fb8b3c093bce5484d966b904b8518d6deb80	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:8abb33ec665b5e2e5b34eed100e8e0eee51a2726661c54533b09734808fb95c6	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
