assertion_id	source_record	source_record_sha256	assertion_type	source_position	assertion_sha256	resolution_status	review_reason	review_evidence
MIM.review:0577bdc9568500e6a61dcadf57ca1de9cbf5e1fbb1588cf641b9a44b3bb13645	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	880	9907bbf9104ecc8e647b57b0de899b74730296a5a538cc62747fd5e22bf1fe71	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:b787c46f1315f9020f652eead34d10ca7afc9c63c84f304ba4eb7d436ef4854e	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	881	59a985dea58e52b3f026ef7b3895e983ee5f0264e8b36710c754b6c2f7acc6c9	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:e79ead815e4f477b3faf081b93179cee091c124b5249719c109b931a4dd8d863	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	882	b69793a2bbcba18385dbac1b1331608b4a0f5d7d5e5f89465900d617a61e5386	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:f58ed54bd8168f6acba40f71ec9f753b9a6231a4fc37e816964439678c81fa59	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	883	d35decb10bf4a2352574f9e996e86ba1ad55417d048df34db2bff1373ec9233c	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:49b682abe9b480d698b8601b097ef712b4a3377990675180a73004bab0fcedcd	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	884	92b200aa13ea9c552c45a8efcd027dc8383002c3f27ad2e2bc928a77ef21da14	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:c26d909f5cd47645933a55b7044a7d4b590e0a9452f8bfa96baeab1f8e5e59f8	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	885	445417934273534c50d318788c57e51011fd394a3cacd745959bab22f33e85b5	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:dd41d79a88aca48c271f802ad9f726ead3f121a8c469d401ffdb943724c1ffe6	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	886	9895556a40c0404cb95a4c5fa72471fc81cfb80e2deba6f98436899054da7d06	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:17827973e35174d630ab255ba948320bb018c3c468a96906263efaafb1d1c302	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	887	db6a4302a682448fb0ac9337b7d4734544c6b1d9f5472c0b117a8d0ba51d9efd	APPROVED	Mapping-only review supports the exact source identity using the archived target/registry identity evidence quoted here. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:c762d86d0b8d9f3fc35d8a0d23ec36d83a63676828209d8a0821dead0f62b883	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	888	de1e8dd0608169b0e5aa2d7a94e9a73902b6b597b7be3dc8230ee18d5977e17d	APPROVED	Mapping-only review supports the exact source identity using the archived target/registry identity evidence quoted here. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:a14e852e9c1f425a6f90dcc2e50e3c759011bc4dfa94d8baf2ab61032f02aa3a	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	889	4f4d17cac62919546bba53a9359cf63dc0733cdf17d29641a23b17565f764baf	APPROVED	Mapping-only review supports the exact source identity using the archived target/registry identity evidence quoted here. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:a1e50f44a96853262615948162834def174d71315546b826b3c2e147dd03a44e	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	89	33b03e4cd98421a46d654b38252ffc70c430c99fa6e855b13c98678fba974739	OPEN	The available report does not individually document every current other token as a same-subject synonym. Identity-level or general final-row agreement is insufficient to approve the complete payload; token-level review remains required.	reports/sssom_completion_20260921/review.json
MIM.review:728e3fb82b452f0289f6a7ff054eb94a38e4c6b79901511c3a39fdf580a2e186	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	890	dc1bb629b1708c2cca35944c078670661eb1bf287c5e142b37f792f6e5d2944d	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:888080dd0e0f7a1516356e49d2040377e5a4cdc99a05b0ce16b92c17b85818be	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	891	d0970f2f02d1fd5ce8259b69057c14a1bab23611cec42fe8b8c361385a4f878d	OPEN	The prior record review does not settle this non-exact relation and its complete synonym scope under the current mapping-only release standard. Preserve the precise parent/close claim for explicit relation review. Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: final SSSOM exports an anhydrous synonym and the carbon role is only computationally supported.	reports/sssom_completion_20260921/review.json
MIM.review:167a8eefd09fbd93aee8a9e313b7e05d5cac53e35a0e11a74262ec61ebdfd5da	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	892	447a6fa17344679fb48daff77708e2b98a826e9d7b537e65baf0974b23a0d929	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: final SSSOM exports an anhydrous synonym and the carbon role is only computationally supported.	reports/sssom_completion_20260921/review.json
MIM.review:809f5117e4266dcf289e319dc96abb07e09c4a545667889bc22a9eb393276d71	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	893	099ab6f47d8dda10fa707de3e277983ab57392f96e1f497f2f41c5af16ba2bb8	OPEN	Different-substance chemistry conflict remains in label index; mapping row target/predicate and each alias source require per-record review before any equivalence approval.	reports/sssom_completion_20260921/review.json
MIM.review:e7939cd6af6d600e15dc35e85560992f21e114bd31076aecbcc9b47a182b7850	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	894	8364e948efbeb94ed2e0327b85005e04bc175408f4bca167549cfe662675ee9e	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: final SSSOM exports an anhydrous D-galacturonate synonym.	reports/sssom_completion_20260921/review.json
MIM.review:e3ae5cbd5df3d247dc833ebff995085d5f3545f13e24842c5d13a70bd0f5fb30	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	895	9b4625413a2d950a24396486db5ef3f13a2bfac84b7ef8a3e03f1476feb494a3	APPROVED	Mapping-only review supports the exact source identity using the archived target/registry identity evidence quoted here. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:7ffe0405319e9adb45eaca241e5f8171754b80634971bc00f73e9344fb76a306	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	896	0ae071c3c87c775369daa64323ac1ea458fdfdbcf21072b797eb38d67e0b1066	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:2d98de9a58fbcd1cfaff3cabb51a4483fe3026536e5a00926bc14e8f5448c591	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	897	72a9563cf39ce502b43281d5910aefd1d3194ea8bbb5cb5f95886c5ce06311db	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:8f383d221ca50f05fa82aabffdfbe69ab3fdeee166d647252ef0575498efacbb	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	898	d381d221d14f119adcef767bfb4c1f9df3bf0fafcc55e03f1603b3265350318e	OPEN	The prior record review does not settle this non-exact relation and its complete synonym scope under the current mapping-only release standard. Preserve the precise parent/close claim for explicit relation review. Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:4e617e850b5ae1730f3a031a3c0a12392d755bff70952487e2e50fbfbaa8e68f	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	899	7709d18e4a00cc06bfc82ac2bf87cad960a921d2996982e5598642cc01d77adc	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:999d28290f324f30bf7e69a6a9ca56cf381e1c47c3ec1abba4bce30e40eb70c1	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	9	3f43a4ae2917708c459b116cdf4a7bbf6eb9ce789eed32925c7066b3418e83de	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: pure-compound synonyms, chemistry, ingredient_type, and kg_microbe_node_id remain stale.	reports/sssom_completion_20260921/review.json
MIM.review:55b1551ae3a323ae7d972f5e13fb37cd535e5f10852a256c4d74305d5dc21578	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	90	bb6dba283e288302e16827c4c646afbac8be15d1064ab5f497fa59c18b565f30	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:c1945d1a9534167d1b59a1b37a84f6036264cfe799cfeb04234d824bfe548c6c	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	900	15429aded76f96abce6de8e966a3f9278d5cb03265ae9467c5381eb9003d3320	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:dd3e116d957c166e1d91a639481a4392830f3a8e2f32d047fea1803b70208ad2	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	901	03a6b7e705f9f13bbe1c3de3fd922d17c4ef489cf58beb4595fa7e48dc18bd27	OPEN	The prior record review does not settle this non-exact relation and its complete synonym scope under the current mapping-only release standard. Preserve the precise parent/close claim for explicit relation review. The historical report validates a parent or nearby target but this focused review has not independently established the actual broadMatch/closeMatch relation with the required supplied-form or material scope. No nonexact relation is promoted from mapping grade or term existence alone.	reports/sssom_completion_20260921/review.json
MIM.review:d8ecc037d8a5e077f74e55f1d0db09e0b1c485c633857f4f71068d773a3e1400	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	902	c96795bdce79e2cf6d3d764a8d9882c6f24e80a2a9835d2c6dff63249681af00	APPROVED	Mapping-only review supports the exact source identity using the archived target/registry identity evidence quoted here. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:ed9cd1316a70107f2767b14ac6ee41127b79121ec78f820f33173d467c0b1b36	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	903	436223cf32824157f9ed13d605e7833545e673a6e4f93f85b963f94d437fcd4a	APPROVED	Mapping-only review supports the exact local registry reference for this named source record; it does not assert ingredient components, roles, or equivalence to the external parent. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:1461913a7d25ddbfb9e5aba1a88fb612d592cb14dcc90372c577af8f8bba8ca3	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	904	abffdbba449c5495befbc6eda63dd852d217be15d3da7fcd66331da6de8f4487	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:3ac35008c4189476787c887f740403b094fb80c805e3da28ca00443823f2fd71	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	905	7b233ee642ed047ad816e71207e8147b50e376bcce239fbdf955267fa9f500df	OPEN	The prior record review does not settle this non-exact relation and its complete synonym scope under the current mapping-only release standard. Preserve the precise parent/close claim for explicit relation review. Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:d1b6f830dca764f88dcb54c099e17f1d3c0be64d22cd1d2b17e92c228d686b70	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	906	315b59ec1caa827f484784b5725b036b471e6f57389ee4727a1e393a166e1deb	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:8fe4e1b2e7c6c088f8ba1fa4398bc386c398c54e1ff1fbc89f28da669d0fa095	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	907	41588a047de40db3c9622097e578a3d6e85ceb80492deb793128f887f20dc280	APPROVED	Mapping-only review supports the exact source identity using the archived target/registry identity evidence quoted here. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:ee02544fc1af48b875d36e3391dbd0f9d0be0989e29662823ca8c5f2d7092a1f	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	908	b38549091fd7be504ba10dfe5a29d3478bb9163361eb2a0a2001267e21581899	APPROVED	Mapping-only review supports the exact source identity using the archived target/registry identity evidence quoted here. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:2a5609c76925bfba846c30ca595a4ecdc11d40e5a7493f7b0c61b8aeb4617a85	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	909	ed4a3f251c184aa7a3721ebc2fb2dece048ef332d83474b06cdf86ae6bbeb2b9	APPROVED	Mapping-only review supports the exact source identity using the archived target/registry identity evidence quoted here. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:a8e3f69ba735b44057a7301811440fc6f83e5f6869970355e0d22e3d7075b1d2	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	91	d7ef62b35e65d6e4c0a9e4fb2c13eb8f9229a0e64e626393f340401ad8a3f719	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: the preferred term and slug retain the misspelling isothizaolin.	reports/sssom_completion_20260921/review.json
MIM.review:5b4e22faef09045f1883940fc3210942b270620e2e1f32f13f8d6ca86cb61b3f	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	910	9fe287e19e34373f44ebc0677c85ef5b0a8346a449865d24d2959015ee06c6e3	APPROVED	Mapping-only review supports the exact source identity using the archived target/registry identity evidence quoted here. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:e807b088f96158021dc08c7521d7de6a87113f1cf3f10088c7148e312f06fc8b	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	911	abacf778c76c21e773039fcdb611a390042300761de43371cdf5f7d4b6ee8ae0	OPEN	Cross-record baseline is an unresolved review obligation, not proof of false identity. Native related-form aliases and ontology synonyms must be judged in their actual row predicate/object context; no blanket approval. Different-substance chemistry conflict remains in label index; mapping row target/predicate and each alias source require per-record review before any equivalence approval.	reports/sssom_completion_20260921/review.json
MIM.review:f58bd0aa425aba6ac2d363d939f0f6a14ad27820075232c30f7f2dabe3791c04	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	912	157ca1e8179efad8139e8c48dff7e907b44cbc581030dd912461a76284f40f17	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: final SSSOM exports anhydrous synonyms and the carbon/energy roles are computational.	reports/sssom_completion_20260921/review.json
MIM.review:b8370219e9609a42e4bad8bf76c770d57e1a74d09f949707ad0a649faf8f81c6	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	913	39b45f895c3082d0d98b95e89ec9cc58cad71c70096b80cf8efb13e6144349e8	OPEN	Cross-record baseline is an unresolved review obligation, not proof of false identity. Native related-form aliases and ontology synonyms must be judged in their actual row predicate/object context; no blanket approval. Different-substance chemistry conflict remains in label index; mapping row target/predicate and each alias source require per-record review before any equivalence approval.	reports/sssom_completion_20260921/review.json
MIM.review:a2025d7ccd8bd603a4b62425967eb0270df3a06ea881f6472f0e24ae02ec454a	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	914	998bcfd11688d48bdcbee9532ff7fdcf3ce8373df2b389ca58f70f43ef079fe6	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: final SSSOM exports parent synonyms and the carbon role is only computationally supported.	reports/sssom_completion_20260921/review.json
MIM.review:616627736824fe03092d46876c0a79de276895bc9d373de4905eb9f841569155	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	915	defc2c2d9aac038ecc37177da79877c9f1d4ada9b6ca9c44bc4a141f42ef5755	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: final SSSOM exports parent synonyms and the carbon role is only computationally supported.	reports/sssom_completion_20260921/review.json
MIM.review:2d83c0db9907faf6c6cc2f91ba2093f94d097bfe8ac89d9e8c2baad93f7a7699	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	916	f93d367438a8605d6cd8901f5d77366230bd212bff0b5068e5fe0c8d3dd4b584	APPROVED	Mapping-only review supports the exact source identity using the archived target/registry identity evidence quoted here. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:da7bc19ff5af254ad997aad74ebabff769d58345865e4e47f98d3c4992b2fb63	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	917	bf93be1cc469284cbd2243742b769c1df59ff101845ac3f31f1c5298e37bdba3	APPROVED	Mapping-only review supports the exact source identity using the archived target/registry identity evidence quoted here. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:38fd391a7c621996acd7796b7a68c95f1750d682083af830fddb55a6c36fba67	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	918	7de7d09b9094b1337d396e9cd0ea6fb820c3bbcb53c968e0767d7aa1929c5e91	OPEN	The prior record review does not settle this non-exact relation and its complete synonym scope under the current mapping-only release standard. Preserve the precise parent/close claim for explicit relation review. Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: CHEBI:189430 is now an exact pentahydrate term and the carbon role is only computationally supported.	reports/sssom_completion_20260921/review.json
MIM.review:1321d7059b27f7a62435400363d8ea6ed0aa552a6367c3703efae829d9689b3e	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	919	ca28d4f3cf792c88643cc01a4b690b944f258022036cb8ad53f6a5e4eb0e05a8	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: CHEBI:189430 is now an exact pentahydrate term and the carbon role is only computationally supported.	reports/sssom_completion_20260921/review.json
MIM.review:c11475f66868014be14c2a6442789c6c20ec729059e1f625a4c52ef7f2322187	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	92	d24fbeb239991aa756612324d8411ccbeb360154fc9be516b92f44ab201dd1cc	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:0d4e90b66314982a18ce3e34a2d2267f000a892baaf771b3ac278ff2f482ee8a	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	920	1c70f1fc621c6cc5e3939ad4a2a7917ff46c7b0a0d6d62011e642168eb650374	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: CHEBI:189430 is now an exact pentahydrate term and the carbon role is only computationally supported.	reports/sssom_completion_20260921/review.json
MIM.review:e9341dde030f7b070befa8605bffa2bbb830417bbc0e525d36c86cf9f879c205	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	921	3599e595bdc7eaa1d6d02587c592e5272f04efc1c73a82518020d145f88c7d0c	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: two rhamnose labels are wrongly exported as synonyms and carbon/energy roles are computational.	reports/sssom_completion_20260921/review.json
MIM.review:8ea9dd2fbb0e438d3ddd0d61ecce716137bf37d646662341432703937e4a9317	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	922	139584156ed90dd701dff404bd15f01df56c09260cedffbede1fb74712d1f77f	OPEN	The prior record review does not settle this non-exact relation and its complete synonym scope under the current mapping-only release standard. Preserve the precise parent/close claim for explicit relation review. Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:5fba48df141f42e6ebefa4f17dac695770e2565d21870d41cf360b1a3419d2aa	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	923	08938fabc4d3a5e2f4ff9aab79c53bec9e6eeabd2f668a78bef2b74c5c8612c8	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:a011aa8f95896ed217d866ec09049c70c7e753b78703b813b2c66eacbe763160	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	924	793053a079a74fdbb1c5601dd4b62d7286ca960cc7114306d4ce5c51cb78c51c	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
