subject_id	subject_label	predicate_context_object_id	object_label	original_verdict	row_review_status	review_artifact	review_notes
MIM:Pentasodium_Tripolyphosphate_Hexahydrate	Pentasodium tripolyphosphate hexahydrate	cas:15091-98-2	Pentasodium tripolyphosphate hexahydrate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Pentasodium_Tripolyphosphate_Hexahydrate	Pentasodium tripolyphosphate hexahydrate	kgmicrobe.ingredient:pentasodium_tripolyphosphate_hexahydrate	Pentasodium tripolyphosphate hexahydrate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Peptone	Peptone	MICRO:0000178	peptone	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Perillic_Acid_~28-~29	Perillic Acid (-)	CHEBI:36999	perillic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Perillyl_Alcohol	Perillyl Alcohol	CHEBI:15420	perillyl alcohol	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Peroxynitrite	peroxynitrite	CHEBI:25941	peroxynitrite	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Peucenin	Peucenin	cas:578-72-3	Peucenin	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Phenazine-1-carboxylic_Acid	Phenazine-1-carboxylic acid	CHEBI:62412	phenazine-1-carboxylic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Phenazine_Ethosulfate	Phenazine ethosulfate	cas:10510-77-7	Phenazine ethosulfate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Phenazine_Methosulfate	Phenazine methosulfate	CHEBI:8055	5-methylphenazinium methyl sulfate	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Phenethylamine_Hydrochloride	Phenethylamine Hydrochloride	CHEBI:18397	2-phenylethylamine	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Phenol	Phenol	CHEBI:15882	phenol	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Phenol_Red	Phenol red	CHEBI:31991	phenol red	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Phenoxyacetic_Acid	Phenoxyacetic acid	CHEBI:8075	phenoxyacetic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Phenyl_Acetic_Acid	Phenyl acetic acid	CHEBI:30745	phenylacetic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Phenyl_Propionic_Acid	Phenyl propionic acid	CHEBI:28631	3-phenylpropionic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Phenylenediamine	Phenylenediamine	CHEBI:51402	phenylenediamine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Phleomycin	Phleomycin	CHEBI:75044	phleomycin	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Phloretin	Phloretin	CHEBI:17276	phloretin	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Phloridzin	Phloridzin	CHEBI:8113	phlorizin	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Phoslactomycin	Phoslactomycin	kgmicrobe.compound:phoslactomycin	Phoslactomycin	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep pending curator promotion to external ontology term; kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.
MIM:Phosphate_Buffer	Phosphate buffer	NCIT:C29321	Phosphate Buffer	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Phosphate_Buffer_Stock_Solution	Phosphate Buffer Stock Solution	NCIT:C29321	Phosphate Buffer	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Phosphate_Buffer_Stock_Solution	Phosphate Buffer Stock Solution	kgmicrobe.ingredient:phosphate_buffer_stock_solution	Phosphate Buffer Stock Solution	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Phosphomycin_Disodium_Salt	Phosphomycin disodium salt	cas:26016-99-9	Phosphomycin disodium salt	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Phosphorous_Acid	phosphorous acid	CHEBI:36361	phosphorous acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Phyllomycin	Phyllomycin	kgmicrobe.compound:phyllomycin	Phyllomycin	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep pending curator promotion to external ontology term; kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.
MIM:Physcion	Physcion	CHEBI:38167	physcion	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Picolinic_Acid	Picolinic acid	CHEBI:28747	picolinic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Picropodophyllin	Picropodophyllin	CHEBI:75251	picropodophyllotoxin	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Picrotoxinin	Picrotoxinin	CHEBI:8206	picrotoxinin	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Piericidin	Piericidin	kgmicrobe.compound:piericidin	Piericidin	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep pending curator promotion to external ontology term; kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.
MIM:Pimelic_Acid	Pimelic acid	CHEBI:30531	pimelic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pimpinellin	Pimpinellin	CHEBI:8213	Pimpinellin	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pinene	pinene	CHEBI:17187	pinene	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Piperacillin_Sodium_Salt	Piperacillin sodium salt	CHEBI:8233	piperacillin sodium	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Piperic_Acid	Piperic acid	mesh:C017637	piperic acid	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Piperic_Acid	Piperic acid	cas:5285-18-7	Piperic acid	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Piperic_Acid	Piperic acid	kgmicrobe.compound:piperic_acid	Piperic acid	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Piperine	Piperine	CHEBI:28821	piperine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pipes	PIPES	CHEBI:39033	PIPES	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Piplartine	Piplartine	CHEBI:8241	Piplartine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Plastic	Plastic	ENVO:06105101	plastic	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Platinum_~28IV~29_Chloride	platinum (IV) chloride	cas:13454-96-1	platinum (IV) chloride	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Plicacetin	Plicacetin	mesh:C000633628	plicacetin	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Plumbagin	Plumbagin	CHEBI:8273	plumbagin	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Plumbemycin_A	Plumbemycin A	mesh:C096638	plumbemycin A	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Plumbemycin_B	Plumbemycin B	mesh:C096639	plumbemycin B	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Pluramycin_A	Pluramycin A	mesh:C003169	pluramycin	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Pluramycin_A	Pluramycin A	kgmicrobe.compound:pluramycin_a	Pluramycin A	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Poly~283-hydroxybutyric_Acid~29	Poly(3-hydroxybutyric acid)	CHEBI:20067	3-hydroxybutyric acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Poly~283-hydroxybutyric_Acid~29	Poly(3-hydroxybutyric acid)	cas:29435-48-1	Poly(3-hydroxybutyric acid)	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Poly~283-hydroxybutyric_Acid~29	Poly(3-hydroxybutyric acid)	kgmicrobe.compound:poly~283-hydroxybutyric_acid~29	Poly(3-hydroxybutyric acid)	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Poly~28L-lysine~29_Polymer	poly(L-lysine) polymer	CHEBI:61490	poly(L-lysine) polymer	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Poly_3-hydroxybutyrate	Poly(3-hydroxybutyrate)	CHEBI:53389	poly(3-hydroxybutyrate)	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Poly_L_Lysine_Polymer	Poly L Lysine Polymer	CHEBI:61490	poly(L-lysine) polymer	SYNONYM_ENRICH	PROMOTED_FROM_PLACEHOLDER_TO_CHEBI	mappings/ingredient_mappings_unknown_term_triage_summary.md	Promoted from kgmicrobe.compound:poly_l_lysine_polymer to CHEBI:61490 after punctuation-normalized OAK/OLS validation.
MIM:Polyethylene_Glycol	Polyethylene glycol	CHEBI:46793	poly(ethylene glycol)	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Polygalacturonic_Acid	polygalacturonic acid	CHEBI:62969	polygalacturonic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Polygalacturonic_Acid_Sodium_Salt	Polygalacturonic acid sodium salt	CHEBI:62969	polygalacturonic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Polygalacturonic_Acid_Sodium_Salt	Polygalacturonic acid sodium salt	cas:9049-37-0	Polygalacturonic acid sodium salt	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Polygalacturonic_Acid_Sodium_Salt	Polygalacturonic acid sodium salt	kgmicrobe.compound:polygalacturonic_acid_sodium_salt	Polygalacturonic acid sodium salt	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Polymyxin_B_Sulfate	Polymyxin B sulfate	CHEBI:8310	Polymyxin B sulfate	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Polypeptone	Polypeptone	FOODON:03315306	protein hydrolyzates	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Porcine_Serum	Porcine serum	MICRO:0001238	porcine serum	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Porphyran	Porphyran	mesh:C038549	porphyran	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Potassium_~28poly~29sulfide	potassium (poly)sulfide	cas:37199-66-9	potassium (poly)sulfide	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Potassium_4-aminobenzoate	Potassium 4-aminobenzoate	cas:138-84-1	Potassium 4-aminobenzoate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Potassium_Aluminum_Chloride	Potassium aluminum chloride	NCIT:C83530	Aluminum Chloride	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Potassium_Aluminum_Chloride	Potassium aluminum chloride	cas:74978-20-4	Potassium aluminum chloride	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Potassium_Aluminum_Chloride	Potassium aluminum chloride	kgmicrobe.compound:potassium_aluminum_chloride	Potassium aluminum chloride	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Potassium_Citramalate_Monohydrate	potassium citramalate monohydrate	cas:1030365-02-6	potassium citramalate monohydrate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Potassium_Dichromate	Potassium dichromate	CHEBI:53444	potassium dichromate	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Potassium_Fluoride	potassium fluoride	CHEBI:66872	potassium fluoride	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Potassium_Hexahydroxoantimonate	potassium hexahydroxoantimonate	cas:12208-13-8	potassium hexahydroxoantimonate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Potassium_Oxalate_Monohydrate	Potassium oxalate monohydrate	NCIT:C87592	Potassium Oxalate	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Potassium_Oxalate_Monohydrate	Potassium oxalate monohydrate	cas:6487-48-5	Potassium oxalate monohydrate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Potassium_Oxalate_Monohydrate	Potassium oxalate monohydrate	kgmicrobe.compound:potassium_oxalate_monohydrate	Potassium oxalate monohydrate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Potassium_Phosphate_Buffer	Potassium phosphate buffer	NCIT:C29321	Phosphate Buffer	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Potassium_Phosphate_Buffer	Potassium phosphate buffer	kgmicrobe.ingredient:potassium_phosphate_buffer	Potassium phosphate buffer	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Potassium_Phosphate_Dibasic_Trihydrate	Potassium phosphate dibasic trihydrate	mesh:C013216	potassium phosphate	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Potassium_Phosphate_Dibasic_Trihydrate	Potassium phosphate dibasic trihydrate	cas:16788-57-1	Potassium phosphate dibasic trihydrate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Potassium_Phosphate_Dibasic_Trihydrate	Potassium phosphate dibasic trihydrate	kgmicrobe.compound:potassium_phosphate_dibasic_trihydrate	Potassium phosphate dibasic trihydrate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Potassium_Tellurate	potassium tellurate	CHEBI:75248	potassium tellurite	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Potassium_Tellurate_Hydrate	potassium tellurate hydrate	cas:314041-10-6	potassium tellurate hydrate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Potassium_Tellurite_Hydrate	Potassium tellurite hydrate	CHEBI:75248	potassium tellurite	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Potassium_Tellurite_Hydrate	Potassium tellurite hydrate	cas:123333-66-4	Potassium tellurite hydrate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Potassium_Tellurite_Hydrate	Potassium tellurite hydrate	kgmicrobe.compound:potassium_tellurite_hydrate	Potassium tellurite hydrate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Potato_Flour	Potato flour	FOODON:03302378	potato flour	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pravastatin_Lactone	Pravastatin lactone	CHEBI:145933	pravastatin lactone	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Prenyletin	Prenyletin	cas:15870-91-4	Prenyletin	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Pretomanid	Pretomanid	NCIT:C166606	Pretomanid	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Pretomanid	Pretomanid	cas:187235-37-6	Pretomanid	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Pretomanid	Pretomanid	kgmicrobe.compound:pretomanid	Pretomanid	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
